Player,Age,Ht,YearInLeague,CumulativeG,CumulativeMP,CumulativeORB,CumulativeDRB,CumulativeAST,CumulativeSTL,CumulativeBLK,CumulativeDWS,Last2DWS,DWS_Next
Brian Rowsom,-1.114487814,0.543397685,-1.10131363,-1.203306897,-0.997587755,-0.799570396,-0.823060488,-0.696290208,-0.868648772,-0.598993511,-0.823552113,-1.24844861,0.3
Brian Rowsom,-0.866782584,0.543397685,-0.842531969,-1.081002473,-0.940117055,-0.707966252,-0.764531049,-0.677397336,-0.840550984,-0.564088203,-0.797953161,-1.122623009,0.5
Brian Scalabrine,-0.866782584,0.543397685,-1.10131363,-1.116974362,-0.967129396,-0.781576725,-0.79776999,-0.680546148,-0.846170541,-0.593175959,-0.789420177,-0.912913674,1.2
Brian Scalabrine,-0.619077354,0.543397685,-0.842531969,-0.904740215,-0.886648184,-0.716145194,-0.724788838,-0.64433481,-0.801214081,-0.540817998,-0.687024369,-0.577378738,1.4
Brian Scalabrine,-0.371372124,0.543397685,-0.583750309,-0.656534179,-0.783489945,-0.647442086,-0.630130116,-0.593166614,-0.742208727,-0.500095138,-0.567562594,-0.157960068,1.6
Brian Scalabrine,-0.123666894,0.543397685,-0.324968648,-0.462285976,-0.653764014,-0.511671659,-0.513793824,-0.52389275,-0.646676248,-0.447737177,-0.43103485,0.0098074,0.7
Brian Scalabrine,0.371743566,0.543397685,0.192594674,-0.01263736,-0.43533089,-0.428246457,-0.392399433,-0.437300419,-0.523045982,-0.340112478,-0.311573074,-0.661262472,0.9
Brian Scalabrine,0.619448796,0.543397685,0.451376334,0.160027709,-0.378416,-0.392259115,-0.35121205,-0.405812299,-0.497757973,-0.316842272,-0.234776218,-0.577378738,0.7
Brian Scalabrine,0.867154025,0.543397685,0.710157995,0.300318078,-0.322390405,-0.380808598,-0.320140867,-0.391642644,-0.478089521,-0.287754516,-0.17504533,-0.577378738,0.5
Brian Scalabrine,1.114859255,0.543397685,0.968939656,0.487371902,-0.26992199,-0.366086503,-0.291960026,-0.370388163,-0.452801512,-0.276119413,-0.13238041,-0.745146206,0.2
Brian Scalabrine,1.362564485,0.543397685,1.227721317,0.552121303,-0.260139744,-0.364450715,-0.286901926,-0.365664945,-0.444372176,-0.264484311,-0.115314442,-0.954855541,0.2
Brian Shaw,-1.114487814,-0.263306698,-1.10131363,-0.92272616,-0.743582825,-0.606547379,-0.640246315,-0.325517592,-0.652295806,-0.520456568,-0.678491385,0.177574868,2.7
Brian Shaw,-0.371372124,-0.263306698,-0.583750309,-0.411925331,-0.277258675,-0.354635985,-0.336760337,0.34517937,-0.197111643,-0.357565132,-0.34570501,0.387284203,1.4
Brian Shaw,-0.123666894,-0.263306698,-0.324968648,-0.167316484,-0.099066158,-0.240130806,-0.201636818,0.530172077,-0.062242262,-0.302298394,-0.226243234,-0.157960068,2
Brian Shaw,0.124038336,-0.263306698,-0.066186987,0.109667064,0.127370622,-0.070008825,-0.023880745,0.833245235,0.137252032,-0.241214106,-0.055583554,0.177574868,1.8
Brian Shaw,0.371743566,-0.263306698,0.192594674,0.390247801,0.331463862,0.015052165,0.112687945,1.152849656,0.342365883,-0.188856144,0.098010158,0.345342336,1.6
Brian Shaw,0.619448796,-0.263306698,0.451376334,0.660036971,0.518104683,0.109927885,0.232637165,1.417349866,0.505333052,-0.156859612,0.234537902,0.177574868,1.7
Brian Shaw,0.867154025,-0.263306698,0.710157995,0.937020519,0.725643941,0.186809934,0.338857258,1.668467625,0.69358823,-0.081231445,0.37959863,0.135633001,1.3
Brian Shaw,1.114859255,-0.263306698,0.968939656,1.149254666,0.89572164,0.2473341,0.467477506,1.87392761,0.831267391,-0.031782259,0.490527422,0.0098074,0
Brian Shaw,1.362564485,-0.263306698,1.227721317,1.152851855,0.89627745,0.2473341,0.468200091,1.874714813,0.831267391,-0.031782259,0.490527422,-0.703204339,2
Brian Shaw,1.610269715,-0.263306698,1.486502977,1.419043836,1.035118657,0.320944572,0.59176224,2.032942618,0.929609648,0.0089406,0.661187102,-0.40961127,1.4
Brian Shaw,1.857974945,-0.263306698,1.745284638,1.706818951,1.23887841,0.39946241,0.776744169,2.236040994,1.067288808,0.087477543,0.780648878,0.177574868,0.9
Brian Shaw,2.105680175,-0.263306698,2.004066299,1.915455909,1.309021566,0.430542387,0.843944636,2.306102061,1.137533278,0.09620387,0.857445734,-0.283785669,0.7
Brian Skinner,-1.114487814,0.543397685,-1.10131363,-1.142154685,-0.970686576,-0.768490419,-0.802105504,-0.696290208,-0.843360763,-0.561179427,-0.815019129,-1.164564876,0.5
Brian Skinner,-0.866782584,0.543397685,-0.842531969,-1.02344745,-0.884536108,-0.665435757,-0.702388682,-0.687630975,-0.798404302,-0.433193298,-0.772354209,-0.996797408,0.6
Brian Skinner,-0.619077354,0.543397685,-0.583750309,-0.883157082,-0.819617561,-0.575467402,-0.620736502,-0.673461321,-0.759067399,-0.401196766,-0.721156305,-0.787088073,1
Brian Skinner,-0.371372124,0.543397685,-0.324968648,-0.649339801,-0.696561343,-0.423339093,-0.484890398,-0.66007887,-0.691632709,-0.223761452,-0.635826465,-0.577378738,2
Brian Skinner,0.124038336,0.543397685,0.192594674,-0.170913673,-0.367744458,-0.006213083,-0.107700682,-0.606549065,-0.475279742,0.107838973,-0.328639042,0.261458602,1.3
Brian Skinner,0.371743566,0.543397685,0.451376334,0.005348585,-0.263141115,0.168816263,0.017306638,-0.572699336,-0.3881766,0.250368979,-0.21771025,-0.032134467,1
Brian Skinner,0.619448796,0.543397685,0.710157995,0.239165866,-0.158204286,0.293136172,0.127139658,-0.549083246,-0.317932131,0.375446332,-0.13238041,-0.283785669,1
Brian Skinner,0.867154025,0.543397685,0.968939656,0.480177524,0.01109528,0.466529729,0.328741058,-0.503425472,-0.267356113,0.561607974,-0.04705057,-0.40961127,1.4
Brian Skinner,1.114859255,0.543397685,1.227721317,0.717591994,0.10491592,0.56958439,0.455193549,-0.491617426,-0.208350758,0.785583699,0.072411206,-0.241843802,0.7
Brian Skinner,1.362564485,0.543397685,1.486502977,0.90104863,0.198625397,0.687361146,0.549852271,-0.470362945,-0.160584519,0.936840033,0.132142094,-0.367669403,0.1
Brian Skinner,1.610269715,0.543397685,1.745284638,0.958603653,0.21229831,0.70208324,0.562858813,-0.470362945,-0.152155183,0.948475135,0.140675078,-0.912913674,0
Brian Skinner,1.857974945,0.543397685,2.004066299,0.96579803,0.212965282,0.70208324,0.562858813,-0.470362945,-0.152155183,0.948475135,0.140675078,-1.206506743,0
Briante Weber,-0.866782584,-1.338912541,-1.10131363,-1.19251533,-0.980579985,-0.788119878,-0.813666874,-0.680546148,-0.846170541,-0.590267184,-0.806486145,-1.080681142,0.2
Brice Johnson,-1.114487814,0.812299146,-1.10131363,-1.206904086,-0.998365888,-0.799570396,-0.824505659,-0.696290208,-0.865838993,-0.596084735,-0.823552113,-1.24844861,0.2
Britton Johnsen,-0.619077354,0.812299146,-1.10131363,-1.145751874,-0.967129396,-0.77666936,-0.804273261,-0.687630975,-0.851790099,-0.596084735,-0.823552113,-1.24844861,0
Brook Lopez,-1.609898273,1.350102067,-1.10131363,-0.92272616,-0.721350446,-0.433153822,-0.508013139,-0.629377953,-0.747828284,-0.159768387,-0.593161545,1.016412208,2.4
Brook Lopez,-1.362193043,1.350102067,-0.842531969,-0.627756667,-0.38486339,0.008509012,-0.190798033,-0.48217099,-0.593290451,0.244551428,-0.38836993,0.890586607,1.9
Brook Lopez,-0.866782584,1.350102067,-0.324968648,-0.31480123,-0.048598657,0.343845608,0.026700251,-0.375898584,-0.45842107,0.605239609,-0.226243234,-0.451553137,2.6
Brook Lopez,-0.371372124,1.350102067,0.192594674,0.012542963,0.261098382,0.747885312,0.29188919,-0.308199126,-0.340410361,1.140454328,0.03827927,0.051749267,2.2
Brook Lopez,-0.123666894,1.350102067,0.451376334,0.271540566,0.494538361,1.097944003,0.523839187,-0.268838975,-0.219589873,1.50696006,0.226004918,-0.116018201,1.7
Brook Lopez,0.124038336,1.350102067,0.710157995,0.534135358,0.767663137,1.431644811,0.790473297,-0.153120133,-0.056622704,1.867648241,0.371065646,0.387284203,1.8
Brook Lopez,0.371743566,1.350102067,0.968939656,0.803924528,1.014664868,1.629575192,0.994242454,-0.014572404,0.05014889,2.228336422,0.524659358,0.219516735,1.9
Brook Steppe,-0.866782584,-0.532208158,-1.10131363,-0.994669939,-0.932002237,-0.760311477,-0.791266719,-0.643547607,-0.798404302,-0.590267184,-0.780887193,-0.82902994,0.9
Brook Steppe,-0.619077354,-0.532208158,-0.842531969,-0.775241414,-0.836736493,-0.689972581,-0.734182452,-0.581358569,-0.702871824,-0.57281453,-0.704090337,-0.661262472,0.4
Brook Steppe,0.124038336,-0.532208158,-0.324968648,-0.458688787,-0.708789152,-0.614726321,-0.682156284,-0.489255817,-0.607339345,-0.5524531,-0.652892433,-0.996797408,0.2
Brooks Thompson,-0.619077354,-0.801109619,-1.10131363,-1.081002473,-0.972020519,-0.789755666,-0.81438946,-0.663227682,-0.843360763,-0.593175959,-0.806486145,-1.080681142,0.3
Brooks Thompson,-0.371372124,-0.801109619,-0.842531969,-0.962295238,-0.944674693,-0.783212513,-0.799937747,-0.638824389,-0.809643417,-0.593175959,-0.780887193,-1.038739275,0.5
Bruce Bowen,-0.371372124,0.005594763,-1.10131363,-1.214098464,-0.999255183,-0.801206184,-0.825950831,-0.697077411,-0.871458551,-0.596084735,-0.823552113,-1.24844861,1.4
Bruce Bowen,0.124038336,0.005594763,-0.583750309,-0.886754271,-0.799274934,-0.647442086,-0.730569523,-0.611272283,-0.568002442,-0.48555126,-0.669958401,-0.493495004,0.9
Bruce Bowen,0.371743566,0.005594763,-0.324968648,-0.638548234,-0.70167479,-0.603275803,-0.680711112,-0.584507381,-0.50337753,-0.441919625,-0.593161545,-0.703204339,3.7
Bruce Bowen,0.867154025,0.005594763,0.192594674,-0.131344594,-0.214341043,-0.460962223,-0.4494837,-0.41132272,-0.095959607,-0.215035125,-0.08971549,1.226121543,2.7
Bruce Bowen,1.114859255,0.005594763,0.451376334,0.163624898,0.07090038,-0.364450715,-0.319418281,-0.32236878,0.089485792,-0.092866547,0.140675078,0.806702873,4.6
Bruce Bowen,1.362564485,0.005594763,0.710157995,0.458594391,0.362589192,-0.290840242,-0.169120463,-0.23341484,0.32550721,0.003123049,0.533192342,1.813307681,4
Bruce Bowen,1.610269715,0.005594763,0.968939656,0.753563883,0.65461149,-0.209050829,0.000687167,-0.134227261,0.480045043,0.116565299,0.874511702,2.358551952,4.5
Bruce Bowen,1.857974945,0.005594763,1.227721317,1.048533376,0.960862511,-0.151798239,0.206624081,-0.035039682,0.702017567,0.203828569,1.258495981,2.316610085,3.6
Bruce Bowen,2.105680175,0.005594763,1.486502977,1.343502869,1.23476542,-0.114175109,0.351141214,0.05706307,0.876223851,0.27654796,1.565683405,2.148842617,3.4
Bruce Bowen,2.353385405,0.005594763,1.745284638,1.634875172,1.506889739,-0.060194096,0.496380932,0.128698543,1.027951905,0.340541025,1.855804861,1.68748208,1.9
Bruno Caboclo,-1.857603503,0.543397685,-1.10131363,-1.188918141,-0.996809622,-0.799570396,-0.825228245,-0.697077411,-0.871458551,-0.596084735,-0.823552113,-1.24844861,0
Bruno Caboclo,-1.609898273,0.543397685,-0.842531969,-1.167335008,-0.99202966,-0.797934608,-0.824505659,-0.696290208,-0.865838993,-0.593175959,-0.823552113,-1.24844861,0.1
Bruno Caboclo,-1.362193043,0.543397685,-0.583750309,-1.134960307,-0.987583184,-0.789755666,-0.820892731,-0.693141396,-0.860219435,-0.590267184,-0.815019129,-1.206506743,0.1
Bruno Sundov,-2.105308733,1.887904989,-1.10131363,-1.206904086,-0.998143564,-0.801206184,-0.825950831,-0.696290208,-0.871458551,-0.598993511,-0.823552113,-1.24844861,0
Bruno Sundov,-1.857603503,1.887904989,-0.842531969,-1.156543441,-0.991362689,-0.793027243,-0.820892731,-0.694715802,-0.865838993,-0.593175959,-0.823552113,-1.24844861,0.1
Bruno Sundov,-1.609898273,1.887904989,-0.583750309,-1.116974362,-0.978023261,-0.78648409,-0.807163603,-0.693141396,-0.860219435,-0.581540857,-0.815019129,-1.206506743,0.1
Bruno Sundov,-1.362193043,1.887904989,-0.324968648,-1.037836206,-0.968241015,-0.775033572,-0.797047404,-0.690779787,-0.851790099,-0.57281453,-0.806486145,-1.164564876,0.2
Bruno Sundov,-0.866782584,1.887904989,0.192594674,-0.926323349,-0.949232331,-0.758675689,-0.776815006,-0.684482163,-0.834931426,-0.564088203,-0.789420177,-1.164564876,0
Bryan Warrick,-0.866782584,-0.532208158,-1.10131363,-1.063016528,-0.918551647,-0.77666936,-0.786931205,-0.597889832,-0.812453196,-0.575723305,-0.738222273,-0.40961127,0.2
Bryan Warrick,-0.619077354,-0.532208158,-0.842531969,-0.947906483,-0.890316526,-0.768490419,-0.774647249,-0.564040103,-0.787165187,-0.566996978,-0.721156305,-0.745146206,0.4
Bryan Warrick,-0.371372124,-0.532208158,-0.583750309,-0.739269524,-0.811058095,-0.752132536,-0.739963137,-0.443598043,-0.722540275,-0.549544324,-0.687024369,-0.996797408,0.7
Bryant Reeves,-1.114487814,1.350102067,-1.10131363,-0.940712105,-0.725908083,-0.510035871,-0.542697251,-0.611272283,-0.750638063,-0.43901085,-0.627293481,0.680877272,1
Bryant Reeves,-0.866782584,1.350102067,-0.842531969,-0.670922935,-0.417211501,-0.225408711,-0.227649902,-0.485319802,-0.669154478,-0.244122881,-0.541963642,0.135633001,0.6
Bryant Reeves,-0.371372124,1.350102067,-0.324968648,-0.31480123,-0.058269742,0.176995204,0.117023459,-0.334176825,-0.523045982,0.011849376,-0.482232754,-0.954855541,0.9
Bryant Stith,-1.114487814,-0.532208158,-1.10131363,-1.077405284,-0.903211306,-0.737410441,-0.764531049,-0.658504464,-0.80402386,-0.584449632,-0.755288241,-0.577378738,3.4
Bryant Stith,-0.866782584,-0.532208158,-0.842531969,-0.782435792,-0.58606642,-0.542751637,-0.598336347,-0.501851065,-0.478089521,-0.537909222,-0.465166786,0.513109804,1.8
Bryant Stith,-0.619077354,-0.532208158,-0.583750309,-0.491063488,-0.327170366,-0.387351751,-0.473329027,-0.381409005,-0.222399652,-0.48555126,-0.311573074,0.932528474,2.5
Bryant Stith,0.124038336,-0.532208158,0.192594674,0.102472686,0.263766268,-0.03729306,-0.135158937,-0.04763493,0.32550721,-0.357565132,-0.064116538,-1.080681142,-0.5
Bryant Stith,0.371743566,-0.532208158,0.451376334,0.267943377,0.39649357,0.011780588,-0.079519841,0.016915716,0.404181016,-0.313933497,-0.106781458,-1.500099812,0.4
Bryant Stith,0.619448796,-0.532208158,0.710157995,0.429816879,0.47330644,0.049403719,-0.035442116,0.0649351,0.454757034,-0.279028189,-0.072649522,-1.290390477,1.7
Bryant Stith,0.867154025,-0.532208158,0.968939656,0.710397616,0.751655825,0.155729957,0.122804144,0.197185205,0.716066461,-0.23830533,0.072411206,-0.367669403,0.4
Bryce Cotton,-1.114487814,-1.607814002,-1.10131363,-1.163737819,-0.981691604,-0.796298819,-0.815112046,-0.685269366,-0.860219435,-0.598993511,-0.815019129,-1.164564876,0
Bryce Drew,-0.619077354,-1.338912541,-1.10131363,-1.095391229,-0.950343949,-0.796298819,-0.804995846,-0.656142855,-0.837741205,-0.587358408,-0.806486145,-1.080681142,0.5
Bryce Drew,-0.123666894,-1.338912541,-0.583750309,-0.663728557,-0.661545346,-0.73904623,-0.706001611,-0.382983411,-0.632627354,-0.575723305,-0.772354209,-1.080681142,0.7
Bryce Drew,0.371743566,-1.338912541,-0.066186987,-0.397536576,-0.56672425,-0.709602041,-0.657588371,-0.294816675,-0.537094876,-0.569905754,-0.704090337,-0.912913674,0.1
Bryn Forbes,-0.866782584,-1.07001108,-1.10131363,-1.088196851,-0.967685205,-0.797934608,-0.810776532,-0.678971742,-0.868648772,-0.598993511,-0.806486145,-1.080681142,1.3
Bryon Russell,-0.866782584,0.005594763,-1.10131363,-0.976683994,-0.874753861,-0.701423099,-0.739240551,-0.654568449,-0.680393593,-0.543726773,-0.678491385,0.177574868,1.3
Bryon Russell,-0.619077354,0.005594763,-0.842531969,-0.750061091,-0.779154631,-0.629448415,-0.669149742,-0.627803547,-0.545524212,-0.511730241,-0.567562594,0.0098074,0.8
Bryon Russell,-0.371372124,0.005594763,-0.583750309,-0.537826944,-0.715014218,-0.583646344,-0.624349431,-0.604974659,-0.464040627,-0.488460036,-0.499298722,-0.367669403,3.4
Bryon Russell,-0.123666894,0.005594763,-0.324968648,-0.24645464,-0.434330433,-0.45441907,-0.442257844,-0.50814869,-0.101579165,-0.409923093,-0.209177266,0.513109804,2.2
Bryon Russell,0.371743566,0.005594763,0.192594674,0.228374299,0.009094366,-0.220501347,-0.117816881,-0.370388163,0.364844113,-0.276119413,0.20893895,0.806702873,3.7
Bryon Russell,0.619448796,0.005594763,0.451376334,0.523343792,0.331463862,-0.058558307,0.119191216,-0.246010088,0.724495797,-0.209217573,0.524659358,1.435830878,2.3
Bryon Russell,0.867154025,0.005594763,0.710157995,0.803924528,0.606367228,0.09520579,0.289721433,-0.120057607,0.99423456,-0.15104206,0.72091799,1.26806341,1.6
Bryon Russell,1.114859255,0.005594763,0.968939656,1.041338998,0.828468694,0.224433064,0.445799936,-0.012997998,1.174060402,-0.095775323,0.857445734,0.387284203,1.6
Bryon Russell,1.362564485,0.005594763,1.227721317,1.293142223,0.982761404,0.29477196,0.56502657,0.043680619,1.370744916,-0.075413893,0.993973477,0.093691134,1.1
Bryon Russell,1.610269715,0.005594763,1.486502977,1.552139827,1.087809395,0.347117185,0.647401336,0.099572032,1.460657837,-0.040508586,1.087836301,-0.116018201,1.3
Bryon Russell,1.857974945,0.005594763,1.745284638,1.803943052,1.201861499,0.428906598,0.735556786,0.156250649,1.584288104,-0.008512054,1.198765093,-0.241843802,0
Buck Johnson,-0.866782584,0.005594763,-1.10131363,-1.001864317,-0.94156216,-0.73904623,-0.789821548,-0.665589291,-0.823692311,-0.555361876,-0.763821225,-0.661262472,1.1
Buck Johnson,-0.619077354,0.005594763,-0.842531969,-0.750061091,-0.843850854,-0.613090533,-0.724066252,-0.627016344,-0.739398948,-0.479733709,-0.669958401,-0.493495004,2.1
Buck Johnson,-0.371372124,0.005594763,-0.583750309,-0.509049433,-0.638201348,-0.426610669,-0.599781518,-0.527828765,-0.559573106,-0.377926561,-0.490765738,0.093691134,3.9
Buck Johnson,-0.123666894,0.005594763,-0.324968648,-0.21407994,-0.323390862,-0.241766594,-0.406128561,-0.329453607,-0.267356113,-0.197582471,-0.157979362,1.26806341,3
Buck Johnson,0.124038336,0.005594763,-0.066186987,0.048514852,-0.070052903,-0.06510146,-0.245714544,-0.21767078,-0.039764031,-0.060870015,0.098010158,1.645540213,2
Buck Johnson,0.371743566,0.005594763,0.192594674,0.336289967,0.17472559,0.090298426,-0.088913455,-0.093292705,0.162540041,0.081659992,0.268669838,0.84864474,0.7
Buck Williams,-1.362193043,0.274496224,-1.10131363,-0.92272616,-0.685333992,-0.233587653,-0.350489465,-0.61284669,-0.635437133,-0.354656356,-0.371303962,3.197389292,5.9
Buck Williams,-1.114487814,0.274496224,-0.842531969,-0.627756667,-0.356183621,0.363475067,0.127862244,-0.514446314,-0.379747264,-0.034691034,0.132142094,3.449040494,4.9
Buck Williams,-0.866782584,0.274496224,-0.583750309,-0.336384364,-0.02236445,0.944179905,0.593929997,-0.412109923,-0.152155183,0.328905922,0.55025831,3.281273026,4
Buck Williams,-0.619077354,0.274496224,-0.324968648,-0.041414871,0.3313527,1.472539518,1.086733418,-0.28064702,0.024860881,0.648871243,0.89157767,2.484377553,4
Buck Williams,-0.371372124,0.274496224,-0.066186987,0.253554622,0.672619717,2.01071386,1.561472199,-0.177523427,0.229974732,0.928113706,1.232897029,2.10690075,3.6
Buck Williams,-0.123666894,0.274496224,0.192594674,0.548524114,1.003437517,2.537437685,2.068004748,-0.075974239,0.449137476,1.19281229,1.540084453,1.939133282,2.8
Buck Williams,0.124038336,0.274496224,0.451376334,0.80032734,1.296571434,3.02490259,2.455310664,0.009830889,0.640202433,1.320798419,1.779008005,1.435830878,2.1
Buck Williams,0.371743566,0.274496224,0.710157995,1.066519321,1.568473429,3.432213871,2.778306455,0.071232724,0.811598939,1.425514342,1.958200669,0.806702873,4.3
Buck Williams,0.619448796,0.274496224,0.968939656,1.361488813,1.879837897,3.84116094,3.175728569,0.162548273,1.005473675,1.538956593,2.325118981,1.435830878,3.9
Buck Williams,0.867154025,0.274496224,1.227721317,1.649263928,2.16685791,4.212484878,3.554363457,0.238906964,1.137533278,1.675669048,2.657905356,2.190784484,3.8
Buck Williams,1.114859255,0.274496224,1.486502977,1.937039043,2.446874723,4.637789829,3.875191491,0.323924889,1.311739562,1.79492885,2.982158748,1.981075149,3.8
Buck Williams,1.362564485,0.274496224,1.745284638,2.232008535,2.724557137,5.017292709,4.206135724,0.382965115,1.539331643,1.972364164,3.30641214,1.939133282,3.2
Buck Williams,1.610269715,0.274496224,2.004066299,2.523380839,3.017579892,5.532566016,4.587660954,0.445941355,1.702298813,2.10907662,3.579467628,1.68748208,3.6
Buck Williams,1.857974945,0.274496224,2.26284796,2.818350332,3.286814002,5.943148873,4.889701761,0.50734319,1.890553991,2.30978214,3.886655052,1.603598346,2.6
